word,classification
बताइए,correct_spelling
बताइए.!,incorrect_spelling
बताइएगा,incorrect_spelling
बताइए।,correct_spelling
बताइये,correct_spelling
बताई,correct_spelling
बताईं,incorrect_spelling
बताईए,correct_spelling
"बताईए,",incorrect_spelling
बताऊ,correct_spelling
बताऊं,correct_spelling
बताऊंगा,correct_spelling
बताऊंगी,incorrect_spelling
बताए,correct_spelling
बताएं,correct_spelling
बताएंगी,incorrect_spelling
बताएंगे,correct_spelling
बताएगी,incorrect_spelling
बताए।,incorrect_spelling
बताऐ,incorrect_spelling
बताओ,correct_spelling
बताओं,incorrect_spelling
बताओगी,incorrect_spelling
बताओ।,incorrect_spelling
बताता,correct_spelling
बताती,correct_spelling
बताते,correct_spelling
बताना,correct_spelling
बतानी,correct_spelling
बताने,correct_spelling
बताया,correct_spelling
बताये,correct_spelling
बताशा,correct_spelling
बताशे,correct_spelling
बतियाना,incorrect_spelling
बत्ती,incorrect_spelling
बदक,correct_spelling
बदन,correct_spelling
बदबू,incorrect_spelling
बदल,correct_spelling
बदलता,incorrect_spelling
बदलना,correct_spelling
बदलने,correct_spelling
बदला,incorrect_spelling
"बदला,",incorrect_spelling
बदलाब,incorrect_spelling
बदलाव,correct_spelling
बदली,correct_spelling
बदले,correct_spelling
बदलेंगे,incorrect_spelling
बदलेगा,correct_spelling
बदलेगी,correct_spelling
बन,correct_spelling
"बन,",incorrect_spelling
बनके,incorrect_spelling
बनता,correct_spelling
बनताहै,incorrect_spelling
बनती,correct_spelling
बनते,correct_spelling
बनना,correct_spelling
बनने,correct_spelling
बनवा,incorrect_spelling
बनवाते,incorrect_spelling
बनवाया,correct_spelling
बना,correct_spelling
बनाई,correct_spelling
बनाई।,incorrect_spelling
बनाऊं,correct_spelling
बनाए,correct_spelling
बनाएं,incorrect_spelling
बनाएंगे,correct_spelling
बनाएगा,incorrect_spelling
बनाओ,correct_spelling
बनाकर,correct_spelling
बनाके,correct_spelling
बनाता,correct_spelling
बनाती,correct_spelling
बनाते,correct_spelling
बनाना,correct_spelling
"बनाना,",correct_spelling
बनानी,correct_spelling
बनाने,correct_spelling
बनाया,correct_spelling
बनाये,correct_spelling
बनि,incorrect_spelling
बनिये,incorrect_spelling
बनी,correct_spelling
बनूंगा,incorrect_spelling
बनूंगी,incorrect_spelling
बने,correct_spelling
बनेंगे,incorrect_spelling
बनेगा,correct_spelling
बन्दा,correct_spelling
बप्पा,incorrect_spelling
बम,incorrect_spelling
बर,incorrect_spelling
बरत,incorrect_spelling
बरताव,incorrect_spelling
बरते,incorrect_spelling
बरबाद,correct_spelling
बरस,correct_spelling
बरसात,incorrect_spelling
बरा,incorrect_spelling
बराबर,correct_spelling
बरोबर,correct_spelling
बर्डन,incorrect_spelling
बर्तन,correct_spelling
बर्थ,incorrect_spelling
बर्थडे,incorrect_spelling
बर्दाश्त,incorrect_spelling
बर्दी,incorrect_spelling
बर्निंग,incorrect_spelling
बर्बाद,correct_spelling
बल,correct_spelling
बलवा,incorrect_spelling
बलिया,incorrect_spelling
बलोबर,incorrect_spelling
बल्कि,correct_spelling
बल्ब,correct_spelling
बस,correct_spelling
बस.,incorrect_spelling
बसते,incorrect_spelling
बसा,incorrect_spelling
बसे,correct_spelling
बसों,incorrect_spelling
बहन,correct_spelling
बहल,correct_spelling
बहलाएगा,incorrect_spelling
बहलाना,incorrect_spelling
बहलाने,incorrect_spelling
बहस,correct_spelling
बहा,incorrect_spelling
बहाने,incorrect_spelling
बहार,correct_spelling
बहुट,incorrect_spelling
बहुत,correct_spelling
"बहुत,",incorrect_spelling
बहुतबहुत,incorrect_spelling
बहुती,incorrect_spelling
बहुत।,incorrect_spelling
बहो,incorrect_spelling
बहोत,correct_spelling
बहौत,correct_spelling
बा,correct_spelling
बांका,incorrect_spelling
बांट,incorrect_spelling
बांटते,incorrect_spelling
बांटना,incorrect_spelling
बांटाबरन,incorrect_spelling
बांतों,incorrect_spelling
बांदा,incorrect_spelling
बांध,incorrect_spelling
बाइ,incorrect_spelling
बाइक,correct_spelling
बाई,correct_spelling
बाउ.,incorrect_spelling
बाउंड्री,correct_spelling
बाएं,incorrect_spelling
बाकाइद,incorrect_spelling
बाकि,correct_spelling
बाकियों,incorrect_spelling
बाकी,correct_spelling
बाग,correct_spelling
बाजार,correct_spelling
बाजु,correct_spelling
बाट,incorrect_spelling
बाटरोला,incorrect_spelling
बाड़े,incorrect_spelling
बाढ़,incorrect_spelling
बात,correct_spelling
बातचीत,correct_spelling
बाते,correct_spelling
"बाते,",incorrect_spelling
बातें,incorrect_spelling
बातों,incorrect_spelling
बाद,correct_spelling
"बाद,",incorrect_spelling
बादल,incorrect_spelling
बादा,incorrect_spelling
बाद।,incorrect_spelling
बाधा,correct_spelling
बानते,incorrect_spelling
बानी,incorrect_spelling
बाप,correct_spelling
बापिस,incorrect_spelling
बाब,incorrect_spelling
बाबजूद,incorrect_spelling
बाबा,correct_spelling
बाय,correct_spelling
बायोग्राफी,incorrect_spelling
बार,correct_spelling
बार-,correct_spelling
बारतलाप,incorrect_spelling
बारबार,correct_spelling
बारह,correct_spelling
बारा,incorrect_spelling
बारात,correct_spelling
बाराव,incorrect_spelling
बारिश,correct_spelling
बारी,correct_spelling
बारीकियों,incorrect_spelling
बारे,correct_spelling
बार।,incorrect_spelling
बाल,incorrect_spelling
बाले,incorrect_spelling
बावजूद,correct_spelling
बासकेट,incorrect_spelling
बास्केटबॉल,incorrect_spelling
बाहर,correct_spelling
बाहरी,correct_spelling
बि,correct_spelling
बिंदु,incorrect_spelling
बिक,incorrect_spelling
बिकम,incorrect_spelling
बिकाता,incorrect_spelling
बिखरा,correct_spelling
बिग,incorrect_spelling
बिगड़,incorrect_spelling
बिगड़ता,incorrect_spelling
बिगड़ा,incorrect_spelling
बिचार,incorrect_spelling
बिचारे,correct_spelling
बिचोलिया,incorrect_spelling
बिचौलिया,incorrect_spelling
बिछड़,incorrect_spelling
बिछड़ने,incorrect_spelling
बिजनस,incorrect_spelling
बिजनिस,incorrect_spelling
बिजनेस,correct_spelling
बिजली,correct_spelling
बिज़नस,correct_spelling
बिज़नेस,incorrect_spelling
बिजी,correct_spelling
बिठा,incorrect_spelling
बिठाते,incorrect_spelling
बिता,incorrect_spelling
बिताई,incorrect_spelling
बिताए,correct_spelling
बिताते,incorrect_spelling
बिताने,incorrect_spelling
बिन,incorrect_spelling
बिना,correct_spelling
बिमारियां,incorrect_spelling
बिरोक्रेट,incorrect_spelling
बिल,correct_spelling
बिलकुल,correct_spelling
बिलीव,correct_spelling
बिलेन,incorrect_spelling
बिलॉन्ग,incorrect_spelling
बिल्कु,incorrect_spelling
बिल्कुल,correct_spelling
"बिल्कुल,",correct_spelling
"बिल्कुल,बिल्कुल",incorrect_spelling
बिल्कुल-,correct_spelling
बिल्कुल.,incorrect_spelling
बिल्कुलबिल्कुल,incorrect_spelling
बिल्कुलह्म्म,incorrect_spelling
बिल्कुल।,correct_spelling
बिल्डार,incorrect_spelling
बिल्डिंग,incorrect_spelling
बिल्लियाँ,incorrect_spelling
बिल्ली,incorrect_spelling
बिशेषअ,incorrect_spelling
बिषय,incorrect_spelling
बिस्तर,incorrect_spelling
बिहा,incorrect_spelling
बिहार,correct_spelling
बिहेव,incorrect_spelling
बिहेवियर,correct_spelling
बी,correct_spelling
बी.कॉम,correct_spelling
बी.टेक,incorrect_spelling
बी_वी,incorrect_spelling
बीएमडी,incorrect_spelling
बीकोस,incorrect_spelling
बीच,correct_spelling
बीचबीच,incorrect_spelling
बीजी,correct_spelling
बीट,incorrect_spelling
बीटा,incorrect_spelling
बीत,incorrect_spelling
बीतता,incorrect_spelling
बीतते,incorrect_spelling
बीता,correct_spelling
बीना,incorrect_spelling
बीमर,incorrect_spelling
बीमार,incorrect_spelling
बीमारी,incorrect_spelling
बीस,correct_spelling
बीसीएम,incorrect_spelling
बीसीऐ,incorrect_spelling
बुआ,correct_spelling
बुक,correct_spelling
बुकिंग,incorrect_spelling
बुक्स,incorrect_spelling
बुजुर्ग,correct_spelling
बुझ,incorrect_spelling
बुझा,incorrect_spelling
बुड़ा,incorrect_spelling
बुडा,incorrect_spelling
बुढ़े,incorrect_spelling
बुढो,incorrect_spelling
बुन,incorrect_spelling
बुरा,correct_spelling
बुराईयां,incorrect_spelling
बुरी,correct_spelling
बुला,correct_spelling
बुलाए,incorrect_spelling
